"pl_POL_wyborcza_int" "2017-08-02 11:04:00" "Ropa tzw. Państwa Islamskiego płynie do Europy dzięki mafii" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 09:48:00" "Kolejki po 500 plus. Łodzianie ruszyli składać nowe wnioski" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 09:46:00" "PGE zmienia hasło kontrowersyjnej kampanii z wizerunkiem powstańca. ""Nie chcieliśmy nikogo urazić""" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 09:09:00" "S19 w sierpniu będzie gotowa, ale... nieprzejezdna. Byliśmy na placu budowy [FOTO, WIDEO]" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 08:59:00" "Tragedia pod Magnuszewem. W pożarze zginęła babcia i dwoje wnuków" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 08:39:00" "Wykładowca znęcał się nad żoną, dostał wyrok. Na uczelni dalej pracuje" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 07:46:00" "Christopher Wray nowym szefem FBI" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 07:32:00" "Po tekście ""Wyborczej"" znany adwokat deklaruje pomoc dla zaatakowanej ciemnoskórej tancerki" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 07:23:00" "Lotnicy opanują niebo nad gdyńską plażą" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 07:05:00" "Latem rośnie liczba zgwałceń. Jedna ofiara w tygodniu" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 06:38:00" "Dokąd zmierza KOD? ""Część odeszła, ale wychodzimy na prostą""" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 06:14:00" "Świat przyszłości - czy będzie wyglądał właśnie tak?" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 06:07:00" "Rachunek za reformę Zalewskiej. Gminy płacą, szkoły wymieniają się meblami" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 06:07:00" "Ustawa dezubekizacyjna. Samobójstwa i zawały emerytowanych funkcjonariuszy po decyzji o obniżce emerytur" "NO CONTENT"
"pl_POL_wyborcza_int" "2017-08-02 03:38:00" "RODO mocniej ochroni nasze dane osobowe. Ale na firmy nakłada kolosalne obowiązki i koszty" "NO CONTENT"
